#{"t_start": 1777815202.6365285, "env_id": "FetchReach-v4"}
r,l,t
-16.0,50,875.249257
-50.0,50,877.08924
-50.0,50,880.926613
-10.0,50,884.261274
-45.0,50,886.274316
-49.0,50,887.957993
-50.0,50,889.589464
-50.0,50,891.215757
-50.0,50,892.793338
-7.0,50,894.417165
-30.0,50,896.018103
-50.0,50,897.635486
-50.0,50,899.257951
-36.0,50,900.862706
-50.0,50,902.442902
-22.0,50,904.007939
-9.0,50,905.580829
-22.0,50,907.147915
-40.0,50,908.746759
-50.0,50,910.309114
-28.0,50,911.884278
-18.0,50,913.418609
-44.0,50,915.005292
-50.0,50,916.571935
-50.0,50,918.157949
-14.0,50,919.722969
-24.0,50,921.321632
-50.0,50,922.936879
-50.0,50,924.536601
-11.0,50,926.137797
-40.0,50,927.739557
-50.0,50,929.315128
-41.0,50,930.833206
-50.0,50,932.39874
-50.0,50,933.962755
-20.0,50,935.572853
-50.0,50,937.190731
-50.0,50,938.786895
-23.0,50,940.376049
-3.0,50,941.970986
-50.0,50,943.524448
-12.0,50,945.119928
-9.0,50,946.699988
-35.0,50,948.259628
-47.0,50,949.869976
-23.0,50,951.469807
-20.0,50,953.072953
-38.0,50,960.191038
-27.0,50,961.753085
-50.0,50,963.324419
-38.0,50,964.896691
-37.0,50,966.488993
-43.0,50,968.136289
-37.0,50,969.793356
-15.0,50,971.4789
-17.0,50,973.149851
-50.0,50,974.785991
-2.0,50,976.456699
-21.0,50,978.137357
-50.0,50,979.806437
-2.0,50,981.463219
-37.0,50,983.212739
-38.0,50,984.907918
0.0,50,985.919761
-31.0,50,987.590168
-27.0,50,988.737156
-22.0,50,989.791454
-34.0,50,990.920013
-50.0,50,991.998744
-6.0,50,994.03786
-50.0,50,995.361208
-22.0,50,996.685251
-38.0,50,997.986556
-23.0,50,999.291809
-2.0,50,1000.615028
-13.0,50,1001.9968
-15.0,50,1003.100049
-30.0,50,1004.158913
-3.0,50,1005.529895
-10.0,50,1008.82298
-1.0,50,1011.957094
-49.0,50,1013.94096
-39.0,50,1016.26089
-28.0,50,1018.415889
-22.0,50,1020.59191
-2.0,50,1022.960395
-50.0,50,1024.999936
-2.0,50,1027.462371
-13.0,50,1029.921951
-29.0,50,1031.727971
-10.0,50,1033.36989
-6.0,50,1035.301194
-8.0,50,1037.408745
-12.0,50,1039.666453
0.0,50,1041.363068
-14.0,50,1043.868441
-13.0,50,1045.438899
-5.0,50,1047.274621
-50.0,50,1049.588829
-25.0,50,1051.381435
-2.0,50,1053.02586
-13.0,50,1054.369702
-28.0,50,1055.920988
0.0,50,1057.362942
0.0,50,1060.172385
-3.0,50,1062.069377
-26.0,50,1063.993071
-50.0,50,1065.760862
-19.0,50,1067.238775
-29.0,50,1068.650691
-7.0,50,1070.156501
-13.0,50,1071.679298
-50.0,50,1073.11501
-23.0,50,1074.502858
-7.0,50,1076.171983
-9.0,50,1078.015149
-10.0,50,1080.918773
-3.0,50,1082.748751
-8.0,50,1084.716785
-13.0,50,1086.530863
-18.0,50,1088.971971
-12.0,50,1089.845347
-26.0,50,1091.615083
-49.0,50,1093.33804
-40.0,50,1094.95888
-3.0,50,1096.45686
-43.0,50,1097.899017
-3.0,50,1099.127821
-4.0,50,1100.416865
-4.0,50,1102.068825
-16.0,50,1103.889942
-21.0,50,1105.94094
-49.0,50,1108.169702
-1.0,50,1111.157701
-23.0,50,1113.802385
-38.0,50,1116.047869
-50.0,50,1118.323435
-38.0,50,1120.852988
-2.0,50,1123.02094
-12.0,50,1125.501231
-11.0,50,1127.643158
-9.0,50,1129.987876
-41.0,50,1132.625808
-9.0,50,1135.404415
-3.0,50,1138.371834
-50.0,50,1141.029854
-4.0,50,1144.272707
-9.0,50,1157.250964
-46.0,50,1159.437771
-16.0,50,1160.886396
-2.0,50,1162.430123
-2.0,50,1163.912323
-1.0,50,1165.41516
-3.0,50,1166.909884
0.0,50,1168.272881
-6.0,50,1169.550242
